Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2023-10-03,26010,1,01:18:24,07:59 AM,09:17 AM,1.0,0.0,1.75,0.0,14.3,17.5,11.88372037499994,9.094683960459138,88.4,84.8,11.6,1.47260280852915,13.39285714285714,59.06562079900424
2023-10-03,26010,2,02:08:40,10:46 AM,12:54 PM,1.6,2.75,3.9,0.0,23.6,32.4,23.84511212500001,11.11948233808291,85.2,78.0,21.0,1.358769035354242,15.10880829015544,74.17106907866706
2023-10-03,26010,3,04:50:30,01:49 PM,06:39 PM,4.399999999999999,8.649999999999999,9.95,0.0,51.30000000000001,77.8,39.92308675000004,8.245732203098115,89.2,72.4,51.5,1.948747111845001,16.06884681583477,79.63718623720358
2023-10-03,26010,4,02:08:39,06:57 PM,09:06 PM,2.100000000000001,0.7000000000000011,3.35,0.0,23.89999999999999,30.0,19.72852925000007,9.20102413525071,72.4,66.0,24.3,1.520640470449661,13.99144966964633,67.8815348603003
2023-10-03,26011,1,04:09:16,06:49 AM,10:58 AM,3.75,0.8,7.399999999999999,8.65,41.90000000000001,61.5,42.17555662499944,10.15191253343126,92.8,80.0,38.0,1.458190594775602,14.80342337523402,60.93315657879956
2023-10-03,26011,2,02:26:45,11:52 AM,02:19 PM,1.85,4.75,5.05,0.0,18.2,30.1,20.50524300000052,8.3837450085181,80.0,73.6,19.1,1.467917254138331,12.30664395229983,78.06726591149184
2023-10-03,26013,1,05:07:34,06:43 AM,11:51 AM,3.45,0.0,8.25,7.25,48.59999999999999,64.2,52.58352087499952,10.25797524384948,68.4,53.6,40.0,1.220914821444059,12.52411401322207,62.79805836196092
2023-10-03,26013,2,02:05:38,01:00 PM,03:06 PM,1.65,3.95,4.199999999999999,0.0,20.4,29.0,21.98099912500038,10.49769127752738,50.8,43.6,17.7,1.319321284491407,13.84982754046166,79.89057219369074
2023-10-03,26014,1,02:35:47,08:08 AM,10:44 AM,1.8,0.0,3.65,0.0,30.0,34.6,25.39853962500001,9.782255552583722,82.4,75.2,22.6,1.362283048980616,13.32620092008131,62.75607742555685
2023-10-03,26014,2,00:23:07,11:06 AM,11:29 AM,0.1999999999999997,0.5,0.6500000000000004,0.0,2.599999999999998,3.899999999999999,3.572883249999904,9.273525378514531,75.2,74.4,3.199999999999999,1.091555398570637,10.12256669069935,72.589998626709
2023-10-03,26014,3,00:39:12,12:14 PM,12:53 PM,0.3000000000000003,2.15,1.35,0.0,5.900000000000002,10.0,5.592338999999811,8.559702551020118,74.4,72.0,5.300000000000001,1.78816055321402,15.30612244897959,76.41814998626714
2023-10-03,26014,4,04:02:14,03:04 PM,07:06 PM,2.95,6.2,7.600000000000001,0.0,48.2,66.80000000000001,42.64158487500026,10.56210991812309,71.2,56.0,42.4,1.566545901045138,16.54602999862392,78.39589253417714
2023-10-03,26016,1,00:29:09,12:01 AM,12:30 AM,0.3000000000000007,0.0,0.7999999999999989,3.1,1.500000000000007,5.299999999999997,2.796169499999905,5.755408919382309,83.6,82.4,3.100000000000001,1.89545018640686,10.9090909090909,59.12599945068359
2023-10-03,26016,2,05:34:43,07:00 AM,12:35 PM,3.65,1.35,10.35,13.55,67.10000000000002,90.39999999999999,62.68079962499996,11.23591488572424,79.2,59.6,51.2,1.442227931692568,16.2047502863118,64.94425721653965
2023-10-03,26016,3,01:10:30,01:47 PM,02:57 PM,0.85,0.0,1.6,0.0,12.2,13.3,12.27207725000017,10.44432106382993,56.8,53.6,9.9,1.083761104909914,11.31914893617021,80.63089587083493
2023-10-03,26016,4,05:09:36,06:49 PM,11:58 PM,4.0,3.05,10.7,12.45,37.2,62.8,39.0687016249999,7.571453803294554,78.4,65.2,30.0,1.607424802666453,12.17054263565892,65.87844683082348
2023-10-04,26003,1,00:49:14,06:37 AM,07:27 AM,0.35,0.0,1.25,0.0,4.1,5.300000000000001,4.272546996000528,5.206895458903826,75.2,74.0,3.9,1.240477870684923,6.459038591740014,59.08963982009885
2023-10-04,26003,2,00:43:13,08:23 AM,09:06 AM,0.4999999999999999,0.0,1.15,0.0,4.900000000000001,6.1,4.660282499999084,6.470118395679408,73.2,71.6,4.000000000000001,1.308933524952875,8.468954878519089,63.37154680598869
2023-10-04,26003,3,01:58:37,10:43 AM,12:41 PM,1.8,4.9,4.199999999999999,2.3,25.0,37.3,22.60299149599996,11.43329624639593,70.8,62.4,20.6,1.650224042538837,18.8675003512716,77.97396542525101
2023-10-04,26003,4,00:43:14,01:03 PM,01:46 PM,0.75,1.799999999999999,1.5,0.0,6.699999999999996,10.60000000000001,7.69008749600107,10.67244216869848,62.0,59.6,8.100000000000001,1.378397840793375,14.71087124132615,81.82400054931635
2023-10-04,26004,1,05:21:39,07:01 AM,12:23 PM,5.350000000000001,4.55,9.7,5.2,52.2,75.39999999999999,45.98145400000067,8.57729594279509,91.6,75.6,48.6,1.639791555960777,14.06497745997202,68.82469154429204
2023-10-04,26004,2,01:19:24,02:00 PM,03:19 PM,0.6,3.8,2.7,0.0,8.200000000000001,15.2,9.087550874999579,6.867166908060136,72.8,69.6,7.5,1.672617871314058,11.48614609571788,83.45584823511818
2023-10-04,26004,3,00:39:40,04:05 PM,04:45 PM,0.2999999999999999,2.1,1.5,0.0,5.200000000000001,9.600000000000001,6.446724125000401,9.751347415966993,68.8,66.4,5.4,1.489128402869171,14.52100840336135,82.70600013732916
2023-10-04,26006,1,05:03:34,06:56 AM,12:00 PM,4.699999999999999,3.0,9.8,7.55,43.2,67.4,39.76774399999977,7.860100933347927,68.8,54.0,38.8,1.694840924343116,13.32162073130559,67.79439605863969
2023-10-04,26006,2,03:17:02,12:31 PM,03:48 PM,3.199999999999999,7.15,7.100000000000001,0.0,25.79999999999999,45.7,25.16552550000006,7.663330384029793,53.2,42.0,24.8,1.815976384041728,13.91642700050753,82.61910659480196
2023-10-04,26008,1,02:19:43,07:56 AM,10:16 AM,1.85,0.6,4.149999999999999,0.9000000000000004,26.6,33.3,23.53380525400098,10.10636990509406,83.2,75.2,22.1,1.414985789191005,14.30036979601575,65.64765798841192
2023-10-04,26008,2,07:07:14,12:05 PM,07:12 PM,5.25,16.0,15.45,0.0,80.60000000000002,120.1,76.97171125400018,10.80979014256069,73.2,43.2,72.6,1.560313497561203,16.86666146524148,80.81849248644305
2023-10-04,26009,1,04:13:20,06:47 AM,11:01 AM,2.65,1.75,8.399999999999999,9.35,45.1,66.39999999999999,49.94207275400004,11.82838565226317,90.8,76.4,42.6,1.329540332197802,15.72631578947368,65.20181842472233
2023-10-04,26009,2,01:19:25,11:56 AM,01:15 PM,0.8999999999999999,3.8,3.300000000000001,0.0,12.2,20.2,15.7679104960007,11.91279701691553,73.6,69.2,13.59999999999999,1.281082867962971,15.26128016789087,80.747374510765
2023-10-04,26009,3,00:38:12,02:59 PM,03:37 PM,0.35,2.9,1.8,0.0,4.399999999999999,10.2,4.426647004000188,6.952848697382493,81.6,79.6,3.8,2.304227102541192,16.02094240837696,83.42461480360764
2023-10-04,26009,4,05:06:35,06:51 PM,11:58 PM,3.5,4.05,10.2,8.25,28.1,56.40000000000001,37.90363099999922,7.417943549877531,93.2,81.6,30.5,1.487984093133483,11.03778200597989,66.48182269825618
2023-10-04,26010,1,04:55:32,01:46 PM,06:42 PM,4.35,11.2,10.5,0.0,52.2,80.1,40.00075812500017,8.121065263365702,92.0,74.8,52.8,2.002462047086505,16.26212497180239,81.58542311199614
2023-10-04,26010,2,02:05:38,06:58 PM,09:04 PM,2.05,0.9000000000000004,3.449999999999999,0.0,25.2,32.59999999999999,19.80620062499929,9.459050444414626,74.8,68.0,23.7,1.645949196276061,15.56911647651897,69.31085627419604
2023-10-04,26011,1,04:17:20,06:49 AM,11:06 AM,3.9,1.35,7.800000000000001,3.0,41.8,56.9,42.17555662499944,9.833679005828886,71.6,58.8,39.0,1.349122680369621,13.26683937823834,65.50731539151077
2023-10-04,26011,2,02:26:45,11:53 AM,02:19 PM,1.85,5.9,5.550000000000001,0.0,17.9,31.5,20.81592850000015,8.510771448040948,58.8,51.2,18.9,1.513264229361653,12.87904599659285,81.50746927845232
2023-10-04,26013,1,04:16:20,06:41 AM,10:57 AM,2.4,0.65,6.5,2.6,39.2,48.8,41.78719975000058,9.781139083225105,91.2,81.2,32.2,1.167821732299717,11.42262678803641,64.90850026607504
2023-10-04,26013,2,03:02:57,12:00 PM,03:03 PM,2.05,5.65,6.1,0.0,28.89999999999999,41.3,31.92293512499964,10.46939659743087,79.2,70.4,25.0,1.29374068638372,13.5446843399836,82.01452460367155
2023-10-04,26013,3,02:35:47,04:45 PM,07:20 PM,2.2,3.649999999999999,5.15,0.0,29.8,41.1,23.92278350000015,9.213867615277687,68.8,59.6,31.9,1.718027502945037,15.82967797154167,77.40119123458872
2023-10-04,26014,1,05:41:46,07:42 AM,01:24 PM,4.9,4.75,9.55,0.0,54.00000000000001,72.5,48.69995212499998,8.549684367989855,91.6,76.4,53.4,1.488707828991527,12.72798205403297,72.18117300240513
2023-10-04,26014,2,00:24:08,01:39 PM,02:03 PM,0.1499999999999995,0.8499999999999996,0.8000000000000007,0.0,1.600000000000009,3.600000000000009,2.873840874999587,7.144908252761405,76.0,75.6,2.5,1.252678960521962,8.950276243093944,82.61024041748051
2023-10-04,26014,3,03:53:12,03:16 PM,07:10 PM,2.7,5.95,7.5,0.0,42.50000000000001,61.2,40.07842950000031,10.31177431389373,73.6,60.0,39.6,1.52700594218642,15.74614065180103,79.8277759322795
2023-10-04,26016,1,00:21:06,12:02 AM,12:23 AM,0.3000000000000007,0.0,0.5999999999999996,0.7000000000000011,1.099999999999998,2.5,2.485483999999815,7.067727014217483,64.8,64.4,2.400000000000002,1.005840311182927,7.109004739336492,62.58199958801267
2023-10-04,26016,2,04:58:20,06:54 AM,11:52 AM,3.7,0.0,8.75,14.6,61.7,83.7,54.91366212499997,11.04408847206703,64.0,44.0,49.0,1.524210856844216,16.83351955307263,67.4144813964327
2023-10-04,26016,3,00:20:07,12:01 PM,12:21 PM,0.1500000000000004,1.8,0.8499999999999996,0.0,4.899999999999999,7.700000000000003,5.514667624999674,16.44805588235197,44.0,42.0,3.800000000000004,1.396276353101237,22.96603148301575,80.25799903869627
2023-10-04,26016,4,01:25:13,01:48 PM,03:13 PM,1.0,0.0,2.05,0.0,13.2,14.8,13.3594764999998,9.406242010561174,40.4,36.4,11.0,1.107827840409781,10.42049677293174,83.38110867695626
2023-10-05,26003,1,00:46:14,06:39 AM,07:26 AM,0.3,0.0,1.55,6.5,4.0,12.1,4.349597000000358,5.644754578226853,88.4,85.6,3.7,2.781866917785488,15.70295602018746,54.77382995524304
2023-10-05,26003,2,00:22:07,08:34 AM,08:56 AM,0.25,0.0,0.75,2.149999999999999,3.4,6.400000000000006,3.183905003999826,8.637571977693574,82.8,81.2,2.6,2.010110223753509,17.36247174076867,58.20330514493197
2023-10-05,26003,3,03:31:05,10:37 AM,02:08 PM,2.8,6.6,6.850000000000001,0.0,35.2,50.10000000000001,33.7876694960014,9.604075024524677,78.8,65.6,30.9,1.482789453884326,14.24082116067904,74.62101458508849
2023-10-05,26004,1,04:29:23,07:48 AM,12:18 PM,3.4,2.25,9.05,10.7,40.2,64.7,35.02979012499964,7.802217685454352,92.0,78.4,40.3,1.846999361661196,14.41069108457588,65.46226853225296
2023-10-05,26004,2,03:31:05,03:42 PM,07:13 PM,3.35,3.85,6.75,0.0,35.5,47.9,30.75786449999941,8.742859234109584,76.0,65.6,38.8,1.557325281799096,13.61547572048954,74.56308973954187
2023-10-05,26005,1,05:12:37,06:56 AM,12:09 PM,4.85,0.0,7.649999999999999,0.0,49.70000000000001,59.1,46.91351050000048,9.004032510529495,89.6,76.0,58.1,1.259765030800656,11.3429652929573,63.3830585424715
2023-10-05,26005,2,01:39:30,12:36 PM,02:15 PM,1.55,2.85,3.1,0.0,13.6,22.10000000000001,14.68051124599879,8.852569595577158,76.0,71.2,18.99999999999999,1.50539716428632,13.32663316582915,77.13950068664549
2023-10-05,26006,1,05:09:36,06:54 AM,12:04 PM,4.85,1.8,12.45,6.1,45.1,69.5,40.00075812500017,7.75208490794577,91.6,76.4,39.9,1.737467069569439,13.46899224806202,63.13347661101687
2023-10-05,26006,2,01:40:30,12:27 PM,02:08 PM,1.7,2.4,3.15,0.0,13.5,20.7,13.90317612499985,8.300403656716325,76.4,72.0,13.3,1.48886842933526,12.35820895522388,76.89805986007845
2023-10-05,26007,1,00:27:09,10:40 AM,11:07 AM,0.25,0.65,1.45,0.0,12.7,14.8,10.01898600399909,22.14140553369964,89.2,86.0,6.0,1.477195396229974,32.70718232044199,69.88292973382133
2023-10-05,26007,2,03:07:00,12:13 PM,03:20 PM,3.05,6.300000000000001,7.55,0.0,39.6,57.8,36.97157450000122,11.86253727272767,84.8,72.4,32.1,1.563363226524153,18.54545454545454,77.28107013192431
2023-10-05,26007,3,01:48:35,03:36 PM,05:24 PM,1.75,1.5,3.15,0.0,16.59999999999999,22.40000000000001,16.23393874599969,8.970403604850176,72.0,67.2,15.0,1.37982533693616,12.37759017651574,77.01007337307713
2023-10-05,26008,1,02:28:46,07:51 AM,10:20 AM,2.2,0.3,4.399999999999999,5.5,29.5,41.5,25.78689649999978,10.40027194712068,83.2,74.4,24.3,1.609344497892577,16.73762043468519,60.87514208339192
2023-10-05,26008,2,06:58:09,12:05 PM,07:03 PM,5.15,11.1,14.1,0.0,89.80000000000001,121.1,78.21569599599934,11.22310596618429,72.8,42.0,76.0,1.548282585201238,17.37653951931125,76.10379872219181
2023-10-05,26009,1,00:30:10,12:01 AM,12:31 AM,0.25,0.0,0.9500000000000011,1.15,2.699999999999996,5.299999999999997,3.649933253998825,7.259535753809817,81.2,80.4,3.600000000000001,1.45208134811599,10.54143646408839,61.39399986267087
2023-10-05,26009,2,04:13:20,06:46 AM,10:59 AM,2.75,1.05,8.950000000000001,15.0,46.5,73.0,50.02036550000048,11.84692867105274,78.0,61.6,44.2,1.459405569517466,17.28947368421053,60.3862855172439
2023-10-05,26009,3,01:04:20,11:56 AM,01:00 PM,0.75,2.85,2.75,2.100000000000001,11.8,20.0,12.27207724999971,11.44546064766812,60.8,56.4,10.7,1.629715947233014,18.65284974093264,75.58547592163086
2023-10-05,26009,4,02:30:47,01:47 PM,04:18 PM,1.65,6.4,6.649999999999999,4.25,22.8,42.90000000000001,25.55326100399907,10.16820378184997,55.6,44.8,25.4,1.678846390419062,17.07085221620427,78.05711349588346
2023-10-05,26010,1,04:56:55,01:47 PM,06:44 PM,2.9,5.6,6.550000000000001,0.0,33.5,49.1,39.84541537500081,8.051838077462977,92.8,76.8,34.8,1.232262219828823,9.921975863036767,76.46121657345786
2023-10-05,26010,2,01:58:36,07:02 PM,09:00 PM,1.7,0.3999999999999999,3.15,0.0,23.20000000000001,28.7,19.72852925000007,9.980706197301888,76.8,70.8,25.1,1.454746050063509,14.51939291736931,67.39163029133776
2023-10-05,26011,1,04:06:15,06:51 AM,10:57 AM,3.8,0.7,7.800000000000001,6.600000000000001,41.1,59.3,42.17555662500035,10.27627775634526,91.2,78.4,37.4,1.406027679190103,14.448730964467,60.39302534708153
2023-10-05,26011,2,02:24:45,11:51 AM,02:16 PM,1.95,4.25,4.8,0.0,18.6,29.7,20.58291437499975,8.531777979274505,78.4,72.4,19.4,1.442944349808595,12.31088082901554,76.57395867183318
2023-10-05,26011,3,04:55:31,02:44 PM,07:40 PM,3.95,5.2,9.35,0.0,43.20000000000001,64.1,46.60282499999994,9.461968868084135,72.0,57.6,43.4,1.375453097532179,13.01449438835937,74.76261206646362
2023-10-05,26013,1,04:08:16,06:43 AM,10:52 AM,2.5,0.6,7.2,7.850000000000001,39.49999999999999,55.0,42.09788524999931,10.17403241809865,87.6,76.4,32.1,1.306478928178486,13.2921589688507,59.98883962861942
2023-10-05,26013,2,01:31:29,11:59 AM,01:30 PM,1.15,0.0,2.25,0.0,15.3,17.8,15.84496050000052,10.39203093459681,75.2,71.2,12.4,1.123385571077909,11.67425760612133,76.08708658633036
