Date,Bus,ID,Duration,Start Time,End Time,Air Compressor Energy [kWh],Rear HVAC Energy [kWh],LV Access. Energy [kWh],Electric Heater Energy [kWh],Traction Energy [kWh],Energy Used [kWh],Mileage [miles],Average Speed [mph],SOC Start [%],SOC End [%],Regen Energy [kWh],Net Energy Consumption [kWh/mile],Average Power Consumption [kW],Average Temperature [°F]
2022-12-08,26002,3,00:49:15,11:35 AM,12:24 PM,0.9999999999999964,0,1.700000000000021,3.449999999999982,7.199999999999946,13.2,7.37878062499999,8.989377411167501,72.0,69.2,8.000000000000028,1.788913462920579,16.08121827411168,51.80576006317138
2022-12-08,26002,4,00:32:09,02:56 PM,03:28 PM,0.2499999999999991,0,1.05000000000002,2.799999999999976,12.70000000000003,17.0,9.475907750000033,17.68443125972012,67.2,63.2,5.0,1.7940233746999,31.72628304821151,49.74799938201907
2022-12-13,26002,1,04:37:26,07:53 AM,12:30 PM,3.65,0,11.35,41.15000000000001,51.89999999999999,114.5,46.29213950000008,10.01151641235133,85.6,60.8,38.2,2.473422080653667,24.76270575513637,30.58885192148085
2022-12-13,26002,2,00:43:15,05:19 PM,06:02 PM,0.849999999999997,0,1.850000000000033,6.849999999999987,7.500000000000007,17.69999999999999,6.136038624999856,8.51242352601136,51.2,46.8,7.400000000000013,2.884597226602433,24.55491329479767,32.98263634456826
2022-12-13,26002,3,00:55:17,06:21 PM,07:16 PM,0.6999999999999975,0,2.400000000000031,8.34999999999998,16.99999999999984,29.10000000000002,13.82550475000016,15.00506997286723,45.6,38.8,10.10000000000004,2.104805612974071,31.58275550195962,30.10742853901219
2022-12-15,26002,1,00:17:05,07:11 AM,07:28 AM,0.2,0,0.9499999999999975,5.650000000000007,14.5,23.0,8.932208124999988,31.37165780487801,93.2,88.4,3.5,2.574951196628105,80.78048780487805,31.63999999463557
2022-12-15,26002,2,02:14:42,08:06 AM,10:20 AM,1.849999999999999,0,5.700000000000067,23.24999999999992,26.30000000000001,59.60000000000005,25.01018275000001,11.14039320712695,85.6,73.2,17.0,2.383029368307995,26.54788418708243,34.08733336766566
2022-12-15,26002,3,02:08:40,10:29 AM,12:38 PM,1.449999999999995,0,5.450000000000081,19.54999999999988,22.69999999999995,50.49999999999986,21.59264224999993,10.06910778497406,73.2,62.0,15.30000000000003,2.338759630030921,23.5492227979274,35.929023261403
2022-12-15,26002,4,00:27:36,01:24 PM,01:52 PM,0.2999999999999989,0,1.000000000000007,5.399999999999991,13.20000000000002,20.60000000000011,9.708921874999987,21.10635190217388,59.2,54.4,4.099999999999994,2.12175978602157,44.78260869565241,37.12100001848662
2022-12-16,26002,1,00:20:06,07:15 AM,07:35 AM,0.15,0,1.0,6.250000000000001,14.9,24.8,9.320565000000215,27.82258208955288,93.2,88.0,2.8,2.66078290318231,74.02985074626865,43.17800006866457
2022-12-16,26002,2,02:31:47,07:44 AM,10:16 AM,1.4,0,6.449999999999996,23.80000000000001,22.20000000000002,57.99999999999999,20.89359987499984,8.259246683869485,88.0,76.0,14.4,2.775969691532175,22.92741846930932,43.59259213146417
2022-12-16,26002,3,01:01:19,11:28 AM,12:29 PM,0.999999999999998,0,2.500000000000032,11.04999999999993,10.30000000000003,25.09999999999997,9.009879500000125,8.816408317477697,74.0,68.8,6.600000000000019,2.785830820489843,24.56102201685237,42.71870996259876
2022-12-16,26002,4,00:50:16,01:06 PM,01:57 PM,0.7999999999999972,0,2.150000000000029,9.349999999999952,11.8,25.00000000000001,11.02933525000003,13.16498902519898,68.4,63.2,7.300000000000008,2.266682391397972,29.84084880636606,40.55741188385908
2022-12-16,26002,5,00:22:06,02:02 PM,02:24 PM,0.2499999999999991,0,0.8500000000000103,3.699999999999982,12.60000000000002,17.5,9.864264625000033,26.78080893665167,62.8,58.8,4.599999999999998,1.774080548857938,47.51131221719457,40.20799989700319
